chapter,word
4,the
2,of
2,local
4,bayesian
4,outputs
5,quantities
6,bayesopt
4,het
3,observe
3,achieved
2,about
3,quickly
2,a
4,of
3,2
4,fit
6,dependence
6,more
7,runs
6,design
4,the
5,iterative
5,feed
6,table
6,and
3,proper
3,function
3,of
4,match
5,our
5,that
4,note
2,of
2,they
6,of
5,where
6,within
6,nroy
7,codepkennedy2000
6,promising
5,optimisation
5,value
5,in
2,in
5,also
4,variance
2,this
4,if
6,a1
5,the
2,large
3,to
4,computer
5,v
6,decision
2,much
3,such
4,all
6,landscape.pdf
2,left
3,longer
6,decisions
4,knowledge
3,further
4,are
2,function
6,1
2,of
3,that
6,independent
5,a
6,of
5,for
4,b_j
4,athena
4,expensive
5,shape
5,is
1,the
5,have
6,for
5,ei
4,the
4,we
5,implausibility
3,complex
4,two
3,covariance
1,from
3,exponential
6,our
6,spares
6,for
5,expensive
6,so
2,the
3,this
2,collection
6,the
5,off
5,better
5,of
4,the
5,by
2,total
3,is
5,black
4,c_v
6,loaded
3,allows
4,our
2,repair
3,to
4,of
5,equation
5,of
4,h
5,highly
6,of
4,then
5,like
6,specify
5,then
3,mean
3,gaussian
5,present
6,prediction
6,the
5,permutations
4,directly
4,_2
4,h_v
5,methods
2,wind
5,about
2,or
1,simulators
6,into
5,cut
2,should
5,bayesopt
5,we
5,implausibility
5,alternative
6,of
6,will
3,to
2,dimensions
4,time
5,for
6,column
5,such
2,individual
5,this
5,argument
4,even
3,it
4,points
2,dm
3,is
4,t
2,a
5,is
1,within
4,x
3,a
5,emulator
6,to
6,function
5,decision
6,and
6,points
6,retain
2,occur
3,the
4,the
3,is
2,be
2,at
6,additionally
5,the
2,calculate
2,are
6,_i
6,application
2,of
6,to
5,for
6,to
4,suggests
6,the
5,we
2,who
4,gp
3,designs
3,scenario
6,to
2,can
5,the
3,pmatrix
4,three
4,the
4,for
7,we
3,and
4,sml
4,level
3,toy
5,via
6,first
5,where
6,is
3,underlying
5,can
6,for
3,k
5,we
1,in
2,the
2,t_p
6,real
2,the
5,uncertainty
5,for
5,case
2,form
1,that
6,best
3,i
6,utility
5,red
3,like
5,of
6,we
3,creates
4,similar
6,increasing
3,square
6,the
6,will
5,notation
2,include
3,dual
3,emulator
6,the
3,c.e.s
5,sampling
4,considers
4,is
3,based
1,always
6,the
6,related
2,wind
5,the
5,can
3,plots
3,to
6,settings
1,uncertain
6,design
2,problem
2,are
6,to
3,might
6,the
2,expected
5,symptom
2,of
4,performance
3,both
5,cumbersome
5,solve
7,in
5,larger
5,thompson
5,would
4,predictive
2,intermediate
3,then
7,single
7,how
7,of
2,time
5,take
3,x
6,us
5,function
6,ds
3,see
4,c_v
5,value
5,an
6,for
3,b_1
4,then
5,since
5,the
4,h_v
3,which
5,constructed
7,always
2,different
7,to
2,expert
4,is
5,chapelle2011
6,a
5,slightly
5,this
7,to
6,on
6,problem
2,local
2,its
5,a
2,2
6,i
3,one
4,that
2,marginal
3,is
5,or
4,tab:all
5,autocorrelation
4,full
2,of
4,construct
7,one
3,specify
3,for
5,independent
3,joint
4,note
6,need
3,on
5,output
6,wind
4,well
2,variant
1,in
3,at
2,oftelicitationbook
6,predict
6,reported
1,if
7,for
6,spares
4,enforce
2,follows
6,given
3,is
2,is
4,approach
2,a
2,energy
2,we
2,decision
6,space
5,the
2,elicitation
3,aspect
5,smooth
4,sk
4,this
5,solve
6,points
6,be
4,took
6,of
4,x
4,terms
5,a
5,to
4,e
6,implausibility
4,chapter
4,a
4,arrive
2,and
3,solution
4,features
5,functions
2,and
6,the
6,us
5,error
1,office
6,used
3,e
6,achieved
2,generation
5,slow
4,beneficial
5,discussion
6,inputs
3,that
5,model
6,_g
4,approach
4,via
5,the
2,biases
6,condition
2,an
2,by
6,design
2,events
5,and
3,settings
6,not
4,autoregressive
3,filling
5,is
5,all
3,and
2,that
4,this
6,for
5,problem
2,point
6,the
2,entire
5,question
5,system
5,maker
6,would
2,the
4,as
7,should
4,matrix
6,the
2,beliefs
5,approximation
5,decisions
6,overwhelm
7,several
4,the
3,tabularrll
2,making
5,way
3,and
4,likelihood
6,individual
2,important
4,prediction
4,output
5,uncertainty
4,computational
2,thus
3,estimation
4,described
1,physical
4,gp
6,sample
2,the
5,in
5,single
6,which
3,the
6,of
6,we
3,bands
6,no
4,x
6,be
2,time
7,first
5,denotes
4,limiting
5,is
6,our
4,mean
4,y
3,by
6,distribution
5,algorithm
4,v_v
2,useful
3,squared
5,decision
3,a
2,elicited
5,is
6,tabular
6,and
3,and
5,are
6,10
3,and
3,gph
5,by
4,linear
5,theoretic
6,outlining
1,who
6,be
2,decreasing
3,of
3,to
3,type
3,rmse
6,with
6,tab:cred2
7,and
6,for
5,defined
3,the
6,such
5,objectives
6,been
2,averse
5,vector
6,we
1,view
4,a
5,possess
5,value
5,rejection
4,moderate
2,we
4,more
5,extended
3,discussed
6,function
2,of
6,which
2,other
5,know
6,will
4,be
1,of
4,containing
5,the
5,the
6,wave
6,these
6,desired
1,introduce
6,by
1,we
5,form
6,of
6,possible
4,not
6,and
1,in
2,by
2,type
6,highest
6,decisions
3,which
4,a
3,literaturepstein1991
6,ruled
4,2
1,efficiently
3,that
7,that
2,conduct
3,mean
2,practical
3,component
5,to
5,should
3,of
5,may
5,some
6,this
5,is
5,approach
3,emulatorpoakley04
4,deterministic
6,perform
3,the
5,the
6,by
3,equation
3,wind
3,these
6,by
6,be
4,heteroscedastic
6,leave
6,row
3,for
4,the
4,a
4,quite
3,with
6,approach
4,be
5,under
3,analytically
5,for
5,to
4,adopted
5,region
3,on
7,the
5,to
4,levels
5,from
4,gp
5,of
3,faster
5,not
2,excluded
2,number
4,_v
1,the
4,been
3,if
2,experts
3,fitted
6,3
3,function
5,understanding
6,many
3,plots
6,2
6,information
6,inputs
3,is
5,expensive
4,chapter
6,1
5,to
4,link
6,preferences
6,of
5,however
4,and
2,value
4,the
7,the
6,10
5,representations
6,constant
5,largest
5,decisions
5,evaluation
6,is
4,black
6,this
4,a
6,independent
5,is
6,approach
2,for
6,perhaps
3,linear
2,when
3,form
6,off
2,routine
5,maxima
4,a
5,settingpmarmin2015
6,elements
6,change
6,within
6,our
2,given
6,corresponding
6,lead
5,stochastic
3,next
1,a
5,to
3,standard
5,be
5,the
1,objective
6,introduce
2,maker
2,1
6,calculations
4,e
6,will
4,large
3,likelihood
6,off
2,less
3,useful
2,form
4,mean
5,be
5,bayesian
6,under
3,by
3,is
2,used
4,into
6,we
5,once
5,the
4,for
7,or
6,a
2,with
2,the
2,into
2,motivated
4,maternphetgp
4,pmatrix
2,of
4,use
3,direct
4,constructed
6,a
5,computational
4,separate
4,fig:sml
2,when
4,multivariate
6,hence
4,in
3,whilst
6,solutions
3,this
4,hetgps
6,the
1,thinking
3,the
2,an
6,vertical
7,simulator
4,simulator
3,have
4,be
5,in
5,hypercube
1,are
3,_t
5,which
1,is
5,is
1,that
7,design
3,for
6,easier
4,difference
6,to
4,used
2,preferences
5,function
1,we
5,also
3,will
5,is
6,a
4,y
3,cost
3,multilevel
6,nroy
3,linear
4,are
3,the
2,to
1,computer
3,stochastic
6,warehouse
1,utility
6,our
2,is
7,form
6,on
3,that
3,increase
6,is
3,vector
3,fit
4,but
1,latin
2,give
2,now
3,required
5,but
1,find
4,prediction
4,_v
3,although
6,equation
6,vector
5,to
4,availability
3,to
6,which
6,and
3,figure
6,warehouse
2,of
6,average
6,a
4,purpose
2,that
4,bykennedy2000
2,are
2,utility
6,is
4,suggests
3,the
5,with
3,is
5,the
6,approaches
4,is
6,eq:alm
7,within
5,the
2,c_m
3,extend
3,the
4,user
5,acquisition
6,many
3,any
5,we
4,of
4,prior
4,fit
6,is
2,also
7,then
4,the
7,also
4,form
4,a
6,of
5,such
5,assumed
4,bayes
3,generally
6,not
5,gradient
4,modelling
4,not
5,assumptions
7,the
4,of
5,utility
5,utility
2,intended
3,covariance
6,present
3,equation
4,regression
3,of
5,decision
1,extremely
3,large
7,a
3,zero
4,science
5,computing
4,investigate
4,lack
5,to
6,to
2,may
2,an
4,more
6,be
3,functionspfrazier2018
5,where
4,code
6,expected
6,as
2,for
3,simulator
4,sml
5,function
4,hetgp
2,in
3,each
2,bet
3,exponential
6,were
3,level
3,general
5,of
2,of
4,and
2,and
6,fitting
4,introduction
6,that
3,infallible
5,of
3,of
4,we
5,decision
4,when
6,distributions
6,we
3,and
4,to
4,blue
4,computationally
5,the
2,can
1,brought
3,to
5,and
2,and
2,combined
6,that
4,candidates
6,median
3,pmatrix
4,reasonably
3,for
3,normal
6,from
5,next
4,surface
6,which
2,to
5,computationally
4,finally
4,upon
3,500x_1
4,our
5,farm
2,consequence
6,set
5,example
4,matrices
5,of
3,appropriate
3,limiting
3,x
5,parts
3,gp
7,the
6,in
7,goal
6,have
4,is
6,one
5,uncertainty
3,great
3,a
4,the
4,how
6,experiments
6,consistent
5,complex
2,of
7,andrianakis2017
2,the
6,between
4,scale
3,estimated
3,posterior
2,each
3,a
5,between
5,may
5,preferred
4,about
2,no
1,are
5,provides
6,will
2,of
3,stochasticity
6,simplified
6,all
6,a
3,tab:toy
4,2
2,all
3,slowly
5,is
2,introduced
2,batch
2,will
6,out
4,we
3,zero
2,these
5,horizontal
2,are
3,we
2,in
5,in
6,these
5,techniques
4,i_e
2,are
6,to
2,is
3,function
6,were
3,to
5,then
6,included
2,via
5,of
6,different
4,the
3,the
2,would
6,of
4,two
4,we
3,prior
3,which
1,is
6,have
2,we
7,without
6,improved
3,white
3,1
5,practice
6,but
6,for
6,the
3,adhikary2017
6,is
5,sample
5,shrink
2,its
2,precisely
2,life
5,a
2,into
5,now
4,ofthenderson09
4,sml
4,posterior
6,9
6,constants
4,or
3,it
6,preferred
2,ii
6,difficult
4,thus
4,and
1,a
3,output
2,preferentially
5,carlo
4,to
4,maximisation
1,a
2,to
2,elicited
6,elicitation
4,takes
3,a
3,an
2,we
4,prediction
4,to
5,symbols
4,this
4,if
4,performance
2,are
6,this
5,of
6,there
6,the
3,a
2,but
6,the
7,but
6,performed
5,a
5,represents
2,until
6,sitting
3,this
3,performed
5,that
2,utility
3,can
2,utility
4,further
6,time
3,object
4,to
6,when
2,we
6,included
6,scaling
1,variance
2,all
6,is
3,easy
5,encounter
6,trying
6,standard
6,distribution
4,over
5,to
4,as
5,proof
6,a
2,to
4,expensive
5,appropriate
6,randomly
2,eq:add
2,power
4,to
3,the
5,uncertainty
4,of
3,be
6,and
3,examples
6,error
3,function
4,is
2,i
2,experts
4,equation
4,the
6,perform
5,number
2,total
6,a
4,simplest
2,and
5,in
3,predict
4,similar
3,single
5,_n
1,contribution
4,vary
1,development
6,review
2,of
3,account
5,clear
3,do
7,decision
2,intwilliams2021
3,a
6,maximiser
6,around
2,on
2,much
3,compute
2,function
5,to
1,simulator
5,expectations
1,application
6,function
1,our
2,sufficiently
6,w2
6,and
6,management
3,of
4,fig:toy
2,stages
3,first
4,in
2,discontent
6,the
6,good
6,decisions
5,discuss
4,are
6,sizes
5,commonly
7,as
6,to
3,of
6,to
5,the
5,sampler
1,expensive
3,reduce
6,marginal
6,and
6,for
2,if
6,could
6,implausibility
7,regression
3,cost
5,of
5,and
4,the
1,typically
3,normal
7,runs
5,then
4,sml
5,we
6,rounds
3,to
5,construct
5,consider
5,settings
5,possible
5,wave
5,think
4,model
2,of
2,accuracy
6,in
6,we
4,distribution
1,within
7,v
3,aim
4,is
3,certainly
5,for
7,we
5,responsibility
3,thesis
5,uncertainties
4,figure
7,stochastic
2,example
6,finding
1,analyses
3,being
7,distribution
2,basics
4,prior
5,feasible
6,spaced
2,must
5,task
6,the
5,bayesopt
2,typically
6,the
6,yes
3,and
5,sense
6,emulators
6,will
5,both
6,space
5,a
2,expected
6,each
1,zit16
4,the
5,the
4,of
2,a
2,a
2,1
4,as
5,wave
6,a
2,is
3,features
5,illustrative
1,of
5,the
3,a
3,have
2,from
5,of
3,the
2,the
6,you
5,case
4,parameters
5,for
6,residuals
1,of
6,related
2,be
4,a
6,variance
4,y
1,does
4,superimposed
4,c
2,the
6,the
2,to
2,that
6,ask
6,bayesian
5,is
5,y
3,of
6,risk
7,expect
4,that
4,1
3,0
1,the
5,the
6,is
6,and
6,tail
3,lh
5,of
6,table
5,decisions
3,the
2,lifetimes
6,non
5,find
6,on
5,can
5,problems
4,the
6,be
5,align
6,red
1,techniques
5,_n
6,in
6,from
3,form
6,which
7,by
4,refit
6,fill
6,simplex
3,2
6,for
2,a
1,its
2,to
4,emulator
6,errors
5,the
3,generalised
3,inferred
4,about
3,series
3,cons
6,for
4,two
2,maintenance
3,than
4,figure
6,than
2,analysis
2,this
2,your
5,the
2,farm's
6,based
4,improved
7,developed
4,think
7,a
6,problem
5,the
2,is
6,to
4,is
2,beliefs
4,1
3,a
2,of
6,warehouse
5,this
6,is
4,following
6,again
5,and
5,a
5,constructed
5,the
2,example
5,know
5,which
4,the
3,normal
3,as
5,is
2,defined
1,closer
3,semidefinite
3,concept
2,makers
3,an
5,continuous
2,the
5,for
2,rio
2,into
5,discrete
3,presented
5,thus
3,from
3,emulator
5,has
3,cheap
4,of
2,offers
3,this
2,random
3,we
5,space
4,for
5,about
2,and
4,of
2,this
4,observations
6,random
2,c
6,real
4,simulator
3,can
4,a
5,that
2,three
4,using
3,and
4,a
3,a
4,then
5,equation
4,new3
6,the
3,emulators
4,x
3,were
4,emulator
6,if
2,would
5,not
4,relatively
5,each
6,shows
3,depend
7,at
3,sampling
6,a
6,is
6,us
6,when
1,improved
6,pukelsheim's
6,their
5,function
5,simulators
5,simulator
6,the
6,we
3,squared
6,any
6,the
6,gives
2,describe
4,shows
5,expensive
2,within
5,computationally
3,diagonal
3,left
3,only
3,samples
5,need
7,we
6,of
4,produce
5,objective
5,update
6,elicit
2,forms
2,resulting
6,performing
5,large
3,mean
5,cdf
2,of
3,will
6,h
2,functional
7,series
5,the
7,an
5,quantity
6,the
6,function
2,weibull
6,the
2,software
2,discussed
3,covariance
5,f
2,process
6,by
4,term
6,unchanged
5,the
3,a
4,_v
2,example
6,_n
4,estimation
6,other
6,same
7,of
2,mark
4,two
5,bayesopt
3,b
4,from
6,this
5,an
4,variance
6,one
5,with
3,design
2,interest
7,decisions
4,a
6,slice
5,be
6,construct
5,which
5,the
5,structures
3,called
5,is
5,equally
6,simultaneously
6,mean
3,some
5,trying
3,space
4,with
4,provided
6,of
3,mean
3,this
6,void
5,mathematical
3,be
3,this
5,be
4,1t
6,warehouse
6,asymptotic
4,to
4,adjusted
6,cause
4,simulator
4,different
1,protocols
6,dm
7,we
5,the
6,designs
4,performance
6,the
6,_j
4,cost
4,experiments
2,the
4,are
7,is
7,simulator's
6,the
5,each
6,and
6,any
6,the
4,discussed
7,represent
2,of
3,sample
5,whilst
4,related
3,just
2,of
6,part
3,for
6,bayesopt
6,against
5,input
6,8
3,we
5,the
6,we
6,range
5,optim
4,we
2,want
4,standard
6,and
5,constructing
3,a
3,because
3,take
4,and
1,physical
3,the
4,approximations
6,processed
3,test
7,its
4,black
6,we
2,the
7,allows
7,consistent
3,the
6,normal
4,an
5,requires
6,collection
4,reduce
5,appropriate
3,bo'h
4,bayesian
6,strategy
3,see
5,who
4,cheap
2,a
5,is
3,and
6,use
5,gains
4,independent
3,fit
2,the
5,which
3,of
4,our
1,an
2,method
4,if
5,front
6,denoted
6,multiplicative
6,see
2,for
2,a
3,squared
4,scale
7,no
3,techniques
7,stochastic
7,promising
1,case
3,distance
5,well
3,funcs
4,however
4,this
5,two
3,whilst
5,by
5,mean
3,data
5,union
6,update
6,accuracy
3,is
6,w2
5,by
7,utility
5,deals
5,used
6,various
5,point
5,are
6,have
6,this
3,write
4,bayesian
7,an
5,investigating
5,reductions
5,in
2,type
5,within
7,decision
6,since
3,generate
3,to
6,number
5,a
2,characterised
3,of
3,summary
1,of
3,into
6,more
4,emulator
6,presenting
6,a
2,consider
6,on
5,a
6,correspond
4,has
3,the
5,of
6,out
1,matching
5,equation
6,of
6,model
6,we
5,c
1,there
3,levels
6,fig
6,the
2,individual
4,a
1,hundreds
6,findings
6,consequence
3,or
5,leveraged
4,ram
5,of
2,farm
4,suggesting
6,might
6,set
7,offered
5,where
5,a
6,lines
6,lines
5,_p
3,of
5,a
4,simulator's
6,for
4,computer
6,most
6,than
6,be
6,than
1,feasibility
4,of
6,largest
6,u_1
4,the
5,observed
3,behaviour
2,util
3,specify
2,scene
6,technique
5,mse
4,see
3,inputs
4,use
2,in
6,avoid
3,that
2,assume
3,and
6,time
5,is
6,set
4,the
5,exist
3,different
3,on
7,allows
3,then
5,has
4,2x
5,problem
2,number
3,points
3,the
6,random
5,regions
7,in
2,tower
6,minor
6,fig
2,a
2,simulator
1,uncertainty
6,is
6,_i
6,and
5,the
5,continuous
5,itemize
3,coverage
6,eliciting
4,cheap
6,initialise
7,expensive
5,to
5,give
3,exponential
5,studying
1,typical
2,operational
1,approaches
2,farm
2,cases
5,to
1,and
6,problem
4,but
3,the
3,there
6,except
2,the
6,decisions
2,finally
5,lines
2,parameters
4,the
2,we
6,able
2,their
4,in
6,likely
6,spare
2,sample
4,different
2,order
6,set
6,run
6,on
6,where
5,telling
6,each
5,the
5,if
6,satisfied
2,a
2,its
2,in
6,be
5,and
5,did
7,number
3,is
5,_n
3,the
6,also
6,ow
6,the
6,is
5,we
4,if
5,emulatorpvernon2010
3,isolation
6,reduction
2,time
2,has
2,within
5,will
6,an
5,burn
3,the
5,change
6,and
5,and
5,sampler
1,transform
4,is
2,_j
6,are
2,of
2,have
6,must
4,we
5,ask
3,discrepancy
1,emulators
3,the
5,easy
6,equation
4,y
6,the
4,the
4,2
6,of
5,chain
6,space
6,of
6,the
4,latent
3,over
5,and
3,be
4,the
5,function
5,transformed
3,black
7,it
4,number
4,and
2,available
5,decisions
7,a
5,to
2,the
7,at
6,uniform
6,ruled
3,points
5,the
4,normal
6,models
2,a
4,the
4,accurate
6,under
4,of
4,as
3,so
6,the
6,sample
2,it
5,alpha
3,by
6,use
4,important
5,a
2,c_j
4,has
2,the
6,itemize
6,placed
4,an
5,available
5,preferable
7,literature
2,to
6,where
6,is
2,methods
4,comparable
4,approximation
5,criticism
4,parameters
5,set
2,worst
3,the
3,prior
2,a
1,hungry
4,and
1,that
5,candidate
6,all
6,visualisation
4,their
4,deterministic
3,feeding
2,an
5,when
3,be
5,seen
4,after
6,valued
4,then
6,a
3,diagnostic
5,this
2,the
1,to
3,for
2,functional
5,for
4,large
7,inspired
2,about
4,each
2,motivates
3,saw
2,works
3,gp
6,separate
6,consider
6,be
2,of
6,availability
6,noted
2,much
4,adopt
3,a
6,a
5,and
3,the
6,19_j
6,gave
3,_t
2,not
5,raphson
4,pdf
7,allow
4,x
6,both
3,emulator
5,initial
2,dogmatically
5,used
5,fns
5,approximate
6,top
7,or
6,warehouse
2,prior
5,improvement
4,the
5,runs
6,ruled
6,nroy
5,bound
2,marginal
5,explore
4,study
6,the
5,removed
1,multilevel
6,repeating
4,setting
4,simulator
5,for
6,must
6,figure
6,uncertainty
4,align
6,uniform
3,simulator
6,dm
3,of
1,combines
3,lead
5,for
5,about
6,almb
4,the
3,proposed
6,10
5,known
2,reflect
1,a
3,to
5,is
5,approach
5,retains
2,less
2,structure
6,with
4,the
3,integrating
5,next
3,a
6,samples
4,there
6,compared
5,problem
2,the
5,a
2,allows
3,this
5,expressed
6,diverse
6,there
3,make
6,rather
2,business
2,therefore
2,amount
4,y
2,re
2,sensitivity
3,first
3,the
2,all
6,figure
5,runs
2,or
1,decision
6,the
1,a
3,simulator
5,that
2,expected
2,is
5,incarnation
5,to
5,of
3,also
6,clearly
5,in
3,obtain
3,we
4,the
4,x
4,parameter
2,been
3,function
5,what
3,constant
6,investigate
6,final
3,otherwise
5,the
6,wise
5,this
5,characterised
5,an
5,to
5,such
6,from
5,and
5,chapterdecision
2,the
6,alm
4,a
2,experts
6,points
3,corresponding
2,wind
5,best
3,the
2,process
4,interval
2,align
4,an
4,simulation
3,specified
4,same
6,the
3,sample
4,proposed
5,surface
6,somewhat
4,replace
7,of
5,one
6,gearbox
4,c_v
5,investigate
3,2
3,reason
3,normal
6,appropriate
7,novel
3,property
7,two
6,plot
6,are
3,thinning
4,to
6,relies
4,cheap
2,statements
3,constructing
2,simplified
1,model
3,with
2,beliefs
6,set
2,for
2,accustomed
2,is
5,three
3,or
6,reduction
5,is
4,otherwise
5,acquisition
4,a
6,1
6,the
5,a
3,in
3,only
6,we
3,typically
5,because
6,emulators
5,implausibility
6,availability
2,quantity
4,probit
1,has
2,do
6,priors
4,allow
5,an
4,emulators
3,be
6,since
4,therefore
1,and
4,can
2,the
4,are
6,design
5,probability
3,above
2,sensitivity
4,random
5,running
4,magnitude
7,computational
5,an
5,the
6,retain
2,and
7,of
5,one
6,first
5,the
3,in
5,take
3,kind
5,denotes
4,the
6,ruled
1,is
6,as
4,the
5,to
5,large
5,function
3,prediction
4,the
5,to
6,a
5,volume
2,of
6,this
4,is
3,by
7,is
6,decisions
2,decides
5,disjoint
5,each
6,nroy
6,their
2,part
5,reviewed
4,k_v
4,new
3,interested
3,is
5,function
3,in
5,with
4,the
3,sample
4,to
6,4
4,e_1
6,shows
2,be
4,in
3,is
6,for
3,the
2,own
6,although
4,inputs
3,a
4,to
7,is
6,which
6,uniform
1,away
6,ii
2,said
3,residuals
3,will
1,in
5,to
6,intervals
4,cheap
6,an
5,nroy
5,will
4,accuracy
6,perform
3,the
6,included
5,once
7,reviewed
5,three
6,2
6,provide
2,decision
4,covariance
1,experimentation
5,slice
6,slice
5,sources
3,greatly
6,slice
5,multiple
3,geostatistics
6,the
4,where
6,not
1,multilevel
2,t
3,current
6,in
3,a
3,of
5,effect
6,2
3,based
6,the
5,be
5,is
3,decreasing
6,_i
5,originated
3,this
3,would
6,data
4,at
6,flight
2,can
7,the
6,diverse
5,pink
4,mean
6,space
3,practice
7,chapter
5,to
5,we
3,for
6,measures
6,design
6,slpes
3,ones
2,their
3,of
6,need
4,are
4,x
5,given
2,distribution
6,to
4,range
5,point
4,number
3,the
4,up
6,the
3,reflect
3,complexity
5,monte
6,of
5,illustrative
2,if
3,method
3,a
3,designs
3,code
6,allows
2,the
2,the
4,mostly
7,a
6,see
2,the
5,a
6,small
4,variance
1,own
3,covariance
5,the
4,view
4,log
2,of
4,equation
4,motivates
2,to
4,run
5,a
3,can
5,are
2,discussion
5,list
5,we
2,itemize
2,the
6,function
1,introduce
6,than
6,the
3,constructed
6,the
5,figure
3,for
5,immediately
4,gp
5,has
4,on
4,first
5,simulator
3,infinite
4,h
4,hom
2,using
3,not
3,which
4,estimate
2,now
6,mean
4,shaft
5,inference
6,uncertainty
3,to
3,structures
6,of
1,it
4,first
7,the
6,space
7,produces
6,of
6,approach
6,simulator
1,may
6,be
2,to
4,equation
3,the
4,total
5,about
5,of
5,simulator
1,or
4,x
3,case
5,about
3,be
5,to
5,is
2,the
3,_imspe
3,see
3,collection
5,report
6,to
6,were
5,is
6,2
4,by
6,space
4,let
6,essentially
3,is
5,simulators
6,assumed
2,with
2,to
4,most
6,the
2,deterministic
4,if
6,new
2,result
6,for
4,of
6,range
5,allowed
3,coefficient
7,of
6,is
5,such
6,diverse
7,nroy
3,this
6,communicate
3,when
6,affords
5,and
2,that
6,are
3,a
5,expensive
3,understanding
6,we
6,note
4,h_v
4,approaches
2,the
1,to
3,of
6,wave1
6,warehouse
6,downtime
4,not
5,we
5,a
4,time
5,the
4,notation
4,sml
6,u
3,multilevel
2,a
3,the
3,also
3,for
4,design
5,as
6,large
5,problem
4,but
3,based
2,expected
6,ab
5,assumptions
5,another
6,of
4,the
4,dimension
4,of
4,stochastic
2,trajectory
2,be
2,experiments
2,simulatorpzit13
4,compare
2,independence
5,the
6,emulation
7,responsible
6,better
6,is
3,need
3,points
5,space
5,pgramacy2008
3,we
2,simulator
6,did
6,dm's
2,aware
4,time
1,dangerous
4,inputs
3,now
7,a
6,not
5,simulators
3,emulator
7,designs
4,not
6,heuristic
6,the
6,functions
4,model
6,aversion
7,stakeholders
1,deterministic
4,gp
6,of
2,increase
5,of
4,the
5,larger
2,parameter
1,the
5,of
5,union
4,both
6,not
4,indicator
2,to
3,from
5,is
4,favour
2,refers
6,will
3,the
6,of
2,after
2,conditions
6,but
6,shape
3,rely
5,utility
5,function
2,function
6,c_2
3,not
6,the
3,designs
2,state
3,functions
3,functions
5,available
1,simulator
3,suppose
3,k
6,sampling
5,far
6,rules
2,be
3,but
7,the
3,because
3,for
4,gp
2,experts
2,components
6,will
6,the
6,sample
2,probability
2,usually
3,off
4,0
3,fig:compare
4,emulation
3,motivates
5,costs
5,set
6,this
3,is
5,other
4,x
3,the
4,seconds
2,the
4,statistics
6,equation
4,the
5,the
4,without
1,making
3,figure
4,thus
6,bayesopt
6,diverse
3,roughly
3,the
2,petition
